machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
matrix-cpu,4,Base_OpenMP,default,0.047043,0.033130,0.007239,0.160242,0.008923,0.020445,0.024215,0.008957,0.041964,0.022004,0.021886,0.015074,0.027743,0.010954,0.456798,0.001864,0.000259,0.001007,0.004324,0.176411,0.088482,0.029919,0.029833,0.006723,0.033725,0.077947,0.040775,0.058978,0.096639,0.005209,0.058123,0.082598,0.124176,0.019497,0.003741,0.025685,0.099391,0.099202,0.001846,0.002251,0.029091,0.056478,0.082826,0.003358,0.037911,0.029622,0.026517,0.030215,0.037954,0.005929,0.028880,0.020856,0.651985,0.116645,0.000000,0.014021,0.028639,0.028375,0.000000,0.004555,0.086793,0.253629,0.058856,0.040446,0.009294,0.004458,Not run,Not run,0.000497,0.000929,0.001630,Not run,0.098029,0.019533,Not run
matrix-cpu,224,Base_OpenMP,default,0.013609,0.012019,0.114515,0.122379,0.228489,0.042780,0.035591,0.080734,0.114887,0.560345,0.568686,0.005823,0.080082,0.230718,1.074640,0.011719,0.012155,0.012266,0.012165,0.447994,0.042174,0.119637,0.464767,0.035227,0.456798,0.242520,0.232877,0.025220,0.092031,0.011544,0.232336,0.007315,0.009440,0.008767,0.046197,0.292502,1.281549,0.009559,0.018638,0.027807,0.194645,0.718190,0.920119,0.023589,0.225431,0.410804,0.458116,0.401043,0.228577,0.011659,0.024525,0.012405,0.033742,0.031904,0.000000,0.038068,0.014153,0.013786,0.000000,0.011727,0.025933,0.044646,0.157588,0.025189,0.023259,0.034966,Not run,Not run,0.011412,0.023177,0.023011,Not run,0.175665,6.394687,Not run
matrix-cpu,112,Base_OpenMP,default,0.002387,0.001390,0.005759,0.012742,0.012002,0.003110,0.002211,0.004228,0.006895,0.027629,0.028086,0.002516,0.004981,0.010863,1.019333,0.001058,0.004975,0.005187,0.001187,0.485277,0.004471,0.006468,0.023240,0.011241,0.023260,0.065478,0.011985,0.004113,0.005509,0.000963,0.011939,0.006624,0.008230,0.002194,0.002724,0.016036,0.067999,0.008523,0.001714,0.001531,0.013550,0.036913,0.048982,0.001319,0.011369,0.020994,0.026626,0.020242,0.011511,0.001070,0.002573,0.001763,0.031419,0.003687,0.000000,0.002714,0.002344,0.002279,0.000000,0.001001,0.004708,0.016107,0.008702,0.003216,0.001578,0.001829,Not run,Not run,0.000787,0.001215,0.001221,Not run,0.167114,0.373855,Not run
matrix-cpu,56,Base_OpenMP,default,0.002864,0.001563,0.003224,0.014814,0.006233,0.002601,0.002208,0.002424,0.007202,0.015048,0.015264,0.003218,0.005022,0.005980,0.814492,0.000639,0.001354,0.001427,0.000882,0.335334,0.005201,0.006042,0.012427,0.003221,0.012511,0.039223,0.007035,0.007358,0.004180,0.000775,0.006823,0.009316,0.012351,0.002429,0.001871,0.008504,0.036334,0.010672,0.002388,0.000866,0.013599,0.020197,0.027704,0.000909,0.006422,0.011100,0.013962,0.010929,0.006288,0.000807,0.004723,0.001846,0.051092,0.004046,0.000000,0.002060,0.002887,0.002926,0.000000,0.000672,0.005893,0.025451,0.006465,0.003858,0.002785,0.001480,Not run,Not run,0.000447,0.000668,0.000723,Not run,0.138564,0.178089,Not run
matrix-cpu,32,Base_OpenMP,default,0.006281,0.001661,0.002252,0.022456,0.003913,0.003261,0.003337,0.002076,0.009860,0.009824,0.009944,0.004050,0.007007,0.004176,0.667710,0.000665,0.000840,0.000960,0.000981,0.304569,0.007912,0.004332,0.011550,0.002021,0.008682,0.029909,0.005449,0.007255,0.004906,0.000913,0.005292,0.015888,0.021704,0.004933,0.001285,0.007164,0.028743,0.018567,0.001701,0.000635,0.015881,0.015410,0.025232,0.000884,0.004500,0.007483,0.009394,0.007557,0.004528,0.000932,0.005260,0.002655,0.088997,0.006007,0.000000,0.002538,0.004276,0.004251,0.000000,0.001256,0.009473,0.039483,0.007760,0.005821,0.002851,0.001043,Not run,Not run,0.000273,0.000467,0.000480,Not run,0.120923,0.092314,Not run
matrix-cpu,16,Base_OpenMP,default,0.014676,0.004056,0.002152,0.040573,0.003439,0.005600,0.005959,0.002554,0.019014,0.008397,0.008372,0.004574,0.012885,0.005424,0.557377,0.000675,0.000287,0.000462,0.001293,0.222714,0.015085,0.006010,0.008300,0.002100,0.008514,0.026813,0.006132,0.010568,0.034425,0.001424,0.006307,0.026457,0.054594,0.006019,0.001332,0.006029,0.048469,0.030951,0.001091,0.000932,0.011311,0.013457,0.024805,0.001157,0.004416,0.006885,0.008612,0.007034,0.004427,0.001487,0.008090,0.004525,0.163386,0.016194,0.000000,0.003819,0.007556,0.007499,0.000000,0.001374,0.017571,0.063610,0.017292,0.010995,0.004035,0.002309,Not run,Not run,0.000232,0.000431,0.000455,Not run,0.103606,0.041706,Not run
matrix-cpu,8,Base_OpenMP,default,0.034544,0.020394,0.002856,0.080145,0.005025,0.010328,0.011976,0.004486,0.018395,0.012300,0.012188,0.007919,0.013045,0.005790,0.486850,0.001040,0.000212,0.000538,0.002282,0.200849,0.030418,0.009358,0.011391,0.003505,0.013110,0.043674,0.010967,0.025470,0.038299,0.002560,0.014251,0.044058,0.065521,0.010137,0.001978,0.009133,0.048793,0.052931,0.001140,0.001130,0.016487,0.023680,0.039290,0.001781,0.007885,0.010308,0.010596,0.010180,0.007909,0.002951,0.014495,0.009507,0.326153,0.058552,0.000000,0.007178,0.014571,0.014443,0.000000,0.002296,0.046952,0.126820,0.018769,0.020262,0.004468,0.002344,Not run,Not run,0.000315,0.000548,0.000632,Not run,0.107009,0.026924,Not run
matrix-cpu,4,Base_OpenMP,default,0.047288,0.033750,0.007372,0.166402,0.008960,0.020506,0.024873,0.009123,0.042019,0.022195,0.021985,0.015054,0.027772,0.010967,0.481157,0.001799,0.000260,0.001014,0.004337,0.189122,0.088593,0.028405,0.031166,0.006731,0.033738,0.078408,0.038476,0.058626,0.093986,0.005305,0.068156,0.097334,0.123985,0.033309,0.003815,0.024959,0.104072,0.099701,0.001901,0.002355,0.029511,0.056285,0.081790,0.003587,0.037957,0.028003,0.026592,0.028452,0.038005,0.006254,0.028956,0.021106,0.680534,0.122905,0.000000,0.013962,0.028577,0.028338,0.000000,0.004574,0.086991,0.267143,0.061773,0.040414,0.009243,0.004450,Not run,Not run,0.000502,0.000941,0.001583,Not run,0.100891,0.021262,Not run
matrix-cpu,224,Base_OpenMP,default,0.013469,0.011828,0.115669,0.121207,0.230041,0.041481,0.035186,0.081146,0.112982,0.544788,0.566185,0.005766,0.079353,0.227558,1.044579,0.012105,0.012177,0.012478,0.011841,0.446864,0.039027,0.114635,0.447856,0.034981,0.455338,0.242957,0.220845,0.025085,0.095598,0.012023,0.227449,0.007435,0.009238,0.008809,0.045383,0.287151,1.261142,0.010001,0.018333,0.027134,0.194331,0.730000,0.881690,0.019083,0.221336,0.391085,0.456162,0.405829,0.231029,0.011737,0.024010,0.012518,0.033778,0.031793,0.000000,0.037677,0.013720,0.013897,0.000000,0.011651,0.025816,0.041816,0.153361,0.024493,0.023409,0.034660,Not run,Not run,0.011554,0.023097,0.023514,Not run,0.183120,6.476208,Not run
matrix-cpu,112,Base_OpenMP,default,0.002368,0.001388,0.005800,0.012767,0.012132,0.003110,0.002219,0.004190,0.006940,0.027351,0.028179,0.002550,0.004831,0.010811,1.065932,0.001064,0.005741,0.005467,0.001237,0.472867,0.004499,0.006287,0.023294,0.012631,0.022920,0.065457,0.012057,0.004244,0.005694,0.001269,0.011545,0.006875,0.008115,0.002248,0.003006,0.016031,0.066313,0.008643,0.001717,0.001505,0.013782,0.036393,0.049391,0.001354,0.011369,0.020604,0.026739,0.020135,0.011563,0.001009,0.002529,0.001760,0.031292,0.003707,0.000000,0.002779,0.002343,0.002204,0.000000,0.000940,0.004347,0.016071,0.008679,0.003181,0.001586,0.001814,Not run,Not run,0.000744,0.001206,0.001254,Not run,0.177682,0.376005,Not run
matrix-cpu,56,Base_OpenMP,default,0.002841,0.001478,0.003303,0.014790,0.006388,0.002707,0.002236,0.002492,0.007249,0.015808,0.015663,0.003114,0.005135,0.006257,0.807833,0.000920,0.001805,0.001905,0.001123,0.345618,0.005427,0.006097,0.012959,0.003777,0.013024,0.039113,0.007212,0.006045,0.004156,0.000805,0.007047,0.009475,0.012460,0.002513,0.001847,0.008678,0.037643,0.010836,0.002396,0.000904,0.013517,0.020919,0.028520,0.000903,0.006514,0.011496,0.014324,0.011440,0.006569,0.000818,0.003150,0.001866,0.051125,0.004011,0.000000,0.002110,0.002787,0.002808,0.000000,0.000675,0.005943,0.025328,0.006506,0.003849,0.001696,0.001205,Not run,Not run,0.000416,0.000686,0.000710,Not run,0.136070,0.184804,Not run
matrix-cpu,32,Base_OpenMP,default,0.006345,0.001676,0.002258,0.022405,0.003976,0.003292,0.003386,0.002140,0.010350,0.009951,0.010040,0.003747,0.006950,0.003750,0.697473,0.000580,0.000723,0.000799,0.000870,0.312549,0.007755,0.004315,0.008692,0.002061,0.008708,0.030056,0.005487,0.007302,0.004764,0.000935,0.005335,0.016207,0.021814,0.004942,0.001263,0.007083,0.027335,0.021071,0.001714,0.000653,0.015814,0.015455,0.027265,0.000852,0.004511,0.007550,0.009441,0.007692,0.004532,0.001002,0.004117,0.002986,0.088945,0.006051,0.000000,0.002596,0.004173,0.004132,0.000000,0.000818,0.009442,0.039592,0.007712,0.005741,0.001653,0.001052,Not run,Not run,0.000278,0.000479,0.000474,Not run,0.119016,0.094181,Not run
matrix-cpu,16,Base_OpenMP,default,0.014621,0.003792,0.002182,0.040578,0.003474,0.005424,0.005962,0.002610,0.017453,0.008473,0.008458,0.004581,0.013379,0.005337,0.567736,0.000658,0.000279,0.000428,0.001298,0.223205,0.015312,0.006026,0.008386,0.002079,0.008513,0.027140,0.006177,0.010489,0.033622,0.003705,0.006301,0.026698,0.040904,0.006039,0.001299,0.006007,0.033640,0.031218,0.001102,0.000919,0.011478,0.013439,0.024413,0.001146,0.004447,0.006913,0.008710,0.006946,0.004473,0.001548,0.007680,0.004551,0.163281,0.015812,0.000000,0.003817,0.007563,0.007495,0.000000,0.001244,0.017681,0.063635,0.012863,0.010348,0.003348,0.001321,Not run,Not run,0.000246,0.000409,0.000452,Not run,0.105794,0.042158,Not run
matrix-cpu,8,Base_OpenMP,default,0.034534,0.020561,0.002855,0.080158,0.005050,0.010333,0.011928,0.004418,0.020034,0.012330,0.012189,0.007965,0.014165,0.005793,0.489850,0.001046,0.000213,0.000541,0.002286,0.197568,0.031560,0.009667,0.011274,0.003511,0.012957,0.043687,0.010406,0.025489,0.037943,0.002625,0.015726,0.044248,0.065769,0.010029,0.001954,0.009253,0.046949,0.052952,0.001149,0.001112,0.017386,0.021462,0.039260,0.001786,0.007875,0.010232,0.010713,0.010181,0.007694,0.002568,0.014469,0.009577,0.326221,0.058974,0.000000,0.007209,0.014683,0.014515,0.000000,0.002283,0.047491,0.126824,0.020371,0.020424,0.004515,0.002355,Not run,Not run,0.000305,0.000545,0.000629,Not run,0.099084,0.027378,Not run
matrix-cpu,4,Base_OpenMP,default,0.048515,0.033417,0.007040,0.160292,0.008907,0.020458,0.024241,0.009000,0.056666,0.022025,0.021875,0.014976,0.027895,0.010929,0.475316,0.001804,0.000270,0.001031,0.004289,0.180421,0.088493,0.028489,0.030417,0.006728,0.034452,0.077603,0.039360,0.058583,0.093869,0.005237,0.056374,0.082682,0.123369,0.019523,0.003668,0.025414,0.099624,0.099186,0.001832,0.002259,0.029197,0.061509,0.082387,0.003365,0.037403,0.026754,0.026370,0.027162,0.037453,0.005935,0.028946,0.021370,0.652093,0.116463,0.000000,0.013972,0.028495,0.028249,0.000000,0.004542,0.086937,0.253692,0.057095,0.040422,0.009294,0.004450,Not run,Not run,0.000487,0.000947,0.001503,Not run,0.100834,0.019456,Not run
tioga-cpu,128,Base_OpenMP,default,0.008743,0.006586,0.002465,0.006121,0.004182,0.003595,0.001351,0.002284,0.003800,0.013788,0.012527,0.010032,0.003405,0.007132,3.216157,0.000530,0.000317,0.000859,0.001450,1.023027,0.009786,0.005547,0.008032,0.000744,0.008945,0.039016,0.006304,0.007988,0.019690,0.003565,0.005903,0.018201,0.026774,0.003355,0.001320,0.006323,0.023548,0.022589,0.002571,0.001004,0.014421,0.015305,0.024832,0.001054,0.004905,0.016210,0.014854,0.007622,0.005059,0.002504,0.004721,0.006338,0.129969,0.008754,0.000000,0.006594,0.007820,0.005103,0.000000,0.001859,0.016385,0.006953,0.011008,0.004219,0.001685,0.001108,Not run,Not run,0.000536,0.000436,0.000622,Not run,0.129033,0.056587,Not run
tioga-cpu,64,Base_OpenMP,default,0.009339,0.005262,0.003064,0.008779,0.005056,0.005623,0.001648,0.002912,0.010367,0.018199,0.017625,0.010191,0.007602,0.007574,1.729326,0.000726,0.000317,0.001175,0.002096,0.381702,0.012142,0.007027,0.009037,0.000844,0.010107,0.038064,0.007397,0.011046,0.022337,0.005112,0.011786,0.022537,0.034924,0.003299,0.001602,0.011229,0.026591,0.029917,0.001701,0.001272,0.019554,0.017207,0.031317,0.001296,0.006304,0.008644,0.015214,0.008660,0.006324,0.003261,0.007599,0.007734,0.182469,0.015227,0.000000,0.009095,0.010911,0.006679,0.000000,0.002644,0.016585,0.009997,0.016748,0.005858,0.002215,0.001389,Not run,Not run,0.000511,0.000477,0.000703,Not run,0.144118,0.052361,Not run
tioga-cpu,32,Base_OpenMP,default,0.008694,0.005348,0.002821,0.016643,0.004352,0.007801,0.001945,0.003216,0.010566,0.017215,0.016632,0.012094,0.007509,0.007045,0.852354,0.000720,0.000324,0.001236,0.002475,0.355398,0.012181,0.007114,0.008488,0.000789,0.009335,0.037582,0.006902,0.010044,0.022018,0.007016,0.011714,0.026061,0.037703,0.003453,0.001983,0.007762,0.024781,0.030563,0.001659,0.001330,0.016826,0.016308,0.026949,0.001809,0.006207,0.007908,0.020841,0.008046,0.006259,0.003160,0.009031,0.007997,0.194552,0.015227,0.000000,0.008662,0.010070,0.006860,0.000000,0.002350,0.016866,0.017686,0.015348,0.005800,0.002359,0.001552,Not run,Not run,0.000852,0.000454,0.000669,Not run,0.127647,0.042412,Not run
tioga-cpu,16,Base_OpenMP,default,0.014898,0.008953,0.005561,0.031521,0.006436,0.026402,0.005950,0.007590,0.020669,0.030844,0.030027,0.016361,0.016021,0.010801,0.729045,0.001252,0.000358,0.001831,0.003908,0.274335,0.020075,0.019663,0.018849,0.001138,0.019356,0.064291,0.022982,0.015088,0.029486,0.011444,0.028715,0.047102,0.069335,0.005488,0.003493,0.017865,0.045540,0.053090,0.002122,0.002204,0.021898,0.030793,0.044529,0.003298,0.021941,0.013862,0.035385,0.017882,0.018227,0.005146,0.016852,0.014445,0.362622,0.028930,0.000000,0.016596,0.015832,0.012925,0.000000,0.004061,0.028649,0.034077,0.034313,0.010493,0.003814,0.002444,Not run,Not run,0.001077,0.000588,0.001279,Not run,0.124348,0.033149,Not run
tioga-cpu,8,Base_OpenMP,default,0.040611,0.011958,0.015515,0.061152,0.011191,0.054758,0.015818,0.019187,0.027318,0.058248,0.058153,0.029397,0.022630,0.020713,0.729531,0.002365,0.000453,0.003216,0.007308,0.186981,0.026433,0.028595,0.038194,0.001817,0.026374,0.118370,0.031060,0.021246,0.035719,0.020410,0.035502,0.091928,0.138148,0.009949,0.006517,0.027881,0.075946,0.105185,0.002453,0.004953,0.037076,0.055098,0.083540,0.006188,0.023582,0.020912,0.068167,0.033625,0.017064,0.009391,0.033142,0.027976,0.722176,0.045390,0.000000,0.032737,0.030313,0.024625,0.000000,0.007501,0.050850,0.067803,0.056507,0.020180,0.007119,0.005429,Not run,Not run,0.001633,0.001221,0.004016,Not run,0.130294,0.029685,Not run
tioga-cpu,4,Base_OpenMP,default,0.064956,0.037910,0.014899,0.119259,0.020914,0.110463,0.033719,0.038401,0.026967,0.112860,0.113145,0.058404,0.022563,0.039752,0.586648,0.004600,0.000774,0.006199,0.014024,0.173427,0.077440,0.049272,0.043404,0.003071,0.045308,0.040968,0.032316,0.040629,0.086916,0.040674,0.039893,0.183580,0.276158,0.018338,0.012358,0.032960,0.117555,0.209587,0.003426,0.009888,0.065507,0.078245,0.145847,0.012028,0.031375,0.034067,0.128070,0.036830,0.026672,0.018728,0.066130,0.056668,1.444542,0.076138,0.000001,0.065318,0.059699,0.048740,0.000000,0.014868,0.120684,0.134931,0.095785,0.040072,0.012029,0.009486,Not run,Not run,0.003278,0.003194,0.004583,Not run,0.111532,0.021310,Not run
tioga-cpu,128,Base_OpenMP,default,0.009395,0.007683,0.002468,0.005968,0.004069,0.003421,0.001406,0.002499,0.003870,0.013224,0.012632,0.010334,0.003365,0.006419,3.227247,0.000524,0.000306,0.000870,0.001211,1.026822,0.010305,0.005421,0.008074,0.000741,0.008831,0.040444,0.006126,0.008366,0.019358,0.003564,0.006006,0.018390,0.032095,0.003300,0.001344,0.006398,0.024166,0.022238,0.001852,0.001000,0.014842,0.014861,0.027014,0.001089,0.004952,0.010639,0.013856,0.007732,0.005052,0.002510,0.004706,0.006130,0.132135,0.008613,0.000000,0.006331,0.007722,0.009890,0.000000,0.001846,0.016336,0.007582,0.010869,0.004339,0.001715,0.001149,Not run,Not run,0.000417,0.000441,0.000631,Not run,0.129011,0.059358,Not run
tioga-cpu,64,Base_OpenMP,default,0.009391,0.005325,0.003059,0.008398,0.005240,0.005613,0.001689,0.002925,0.010261,0.018294,0.017906,0.010233,0.007478,0.007647,1.729037,0.000737,0.000325,0.001178,0.002250,0.379858,0.012214,0.007064,0.009128,0.000846,0.010354,0.038429,0.007569,0.010595,0.022674,0.005024,0.011600,0.023550,0.034750,0.003271,0.001622,0.011098,0.026948,0.031544,0.001696,0.001279,0.019554,0.017041,0.032323,0.001317,0.006106,0.008504,0.015613,0.008910,0.006273,0.003157,0.007552,0.007766,0.187687,0.015157,0.000000,0.009011,0.010208,0.006589,0.000000,0.002510,0.017240,0.009905,0.017120,0.005881,0.002206,0.001395,Not run,Not run,0.000534,0.000486,0.000709,Not run,0.149987,0.053715,Not run
tioga-cpu,32,Base_OpenMP,default,0.008574,0.005422,0.002941,0.016633,0.004452,0.007449,0.001919,0.003178,0.010689,0.017115,0.016747,0.012160,0.007665,0.007152,0.852696,0.000721,0.000299,0.001235,0.002387,0.354270,0.012273,0.007049,0.008386,0.000799,0.009452,0.037564,0.007055,0.010245,0.022105,0.005567,0.012134,0.025656,0.038618,0.003510,0.001989,0.007884,0.025189,0.030982,0.001683,0.001359,0.014852,0.016002,0.028636,0.001819,0.006002,0.007915,0.020745,0.008292,0.005963,0.002998,0.008875,0.007764,0.192962,0.015132,0.000000,0.008761,0.009655,0.006714,0.000000,0.002337,0.016641,0.017568,0.015343,0.005817,0.002066,0.001585,Not run,Not run,0.000776,0.000478,0.000689,Not run,0.127947,0.043584,Not run
tioga-cpu,16,Base_OpenMP,default,0.014842,0.009074,0.005409,0.031359,0.006591,0.025900,0.005971,0.007595,0.020783,0.029882,0.029391,0.016662,0.016658,0.010554,0.752189,0.001251,0.000407,0.002064,0.004029,0.275285,0.019531,0.019260,0.019298,0.001107,0.021366,0.064090,0.024038,0.016183,0.029982,0.013424,0.027701,0.046839,0.069646,0.005503,0.003491,0.018025,0.046597,0.052838,0.002267,0.002213,0.020952,0.031706,0.044330,0.003310,0.022479,0.015004,0.035143,0.020451,0.018004,0.005132,0.016859,0.014590,0.361492,0.028433,0.000000,0.016413,0.015912,0.013092,0.000000,0.004016,0.028256,0.034040,0.033834,0.010498,0.003723,0.002459,Not run,Not run,0.001045,0.000536,0.001228,Not run,0.127391,0.031484,Not run
tioga-cpu,8,Base_OpenMP,default,0.039374,0.012558,0.016249,0.060983,0.011196,0.051764,0.015781,0.019164,0.026950,0.057884,0.057614,0.029653,0.022698,0.020432,0.730764,0.002357,0.000445,0.003220,0.007358,0.187505,0.026084,0.029174,0.035495,0.001821,0.028275,0.118960,0.030296,0.020899,0.036828,0.020409,0.034433,0.091805,0.138095,0.009958,0.006532,0.026319,0.077652,0.104928,0.002433,0.004970,0.037021,0.055177,0.083331,0.006189,0.026430,0.021181,0.067681,0.033317,0.016592,0.009485,0.033083,0.027957,0.722016,0.047241,0.000000,0.032644,0.030371,0.024647,0.000000,0.007463,0.051501,0.067802,0.055678,0.020164,0.006983,0.005555,Not run,Not run,0.001905,0.000897,0.004095,Not run,0.131303,0.028603,Not run
tioga-cpu,4,Base_OpenMP,default,0.065148,0.038338,0.013000,0.119311,0.020783,0.110555,0.033728,0.038666,0.026667,0.112467,0.112208,0.058337,0.021694,0.039782,0.697263,0.004598,0.000783,0.006204,0.014082,0.180621,0.079523,0.047171,0.042576,0.003143,0.042137,0.039705,0.032076,0.040529,0.089862,0.040653,0.039689,0.183097,0.275928,0.018318,0.012376,0.032512,0.119441,0.209615,0.003399,0.008537,0.068776,0.078497,0.146959,0.012117,0.028600,0.034058,0.127326,0.038114,0.025867,0.018662,0.066237,0.056924,1.444179,0.073765,0.000000,0.065373,0.059775,0.048630,0.000000,0.014991,0.122300,0.134948,0.094433,0.040208,0.011710,0.009286,Not run,Not run,0.003141,0.003391,0.004274,Not run,0.099255,0.020996,Not run
tioga-cpu,128,Base_OpenMP,default,0.009284,0.005273,0.002364,0.005840,0.003959,0.003644,0.001349,0.002275,0.003724,0.012129,0.011508,0.010128,0.006686,0.006108,3.097591,0.000503,0.000313,0.000855,0.001505,1.204410,0.010229,0.005570,0.007893,0.000736,0.011580,0.039070,0.006054,0.007930,0.019802,0.004862,0.005810,0.018447,0.026369,0.003616,0.001273,0.006452,0.023132,0.023896,0.001980,0.000965,0.015132,0.014214,0.024611,0.001022,0.004903,0.007224,0.013844,0.007362,0.005021,0.002513,0.004612,0.006165,0.130429,0.008474,0.000000,0.006281,0.007871,0.005129,0.000000,0.001876,0.016476,0.005717,0.011190,0.004367,0.001752,0.001135,Not run,Not run,0.000482,0.000438,0.000616,Not run,0.128887,0.062863,Not run
tioga-cpu,64,Base_OpenMP,default,0.009295,0.005249,0.003027,0.008445,0.004658,0.005500,0.001687,0.003082,0.010185,0.018161,0.018260,0.010410,0.007613,0.007534,1.685646,0.000740,0.000324,0.001183,0.002218,0.365269,0.012141,0.007182,0.008910,0.000856,0.010043,0.038144,0.007590,0.010425,0.022610,0.004762,0.012505,0.023893,0.035023,0.003366,0.001623,0.011291,0.027181,0.028797,0.001695,0.001311,0.019834,0.017413,0.032689,0.001305,0.006058,0.008686,0.015606,0.008830,0.006070,0.003353,0.008832,0.007815,0.187815,0.015318,0.000000,0.008757,0.010949,0.006669,0.000000,0.002500,0.017076,0.013731,0.016977,0.005786,0.002284,0.001424,Not run,Not run,0.000519,0.000464,0.000721,Not run,0.144100,0.053413,Not run
tioga-cpu,32,Base_OpenMP,default,0.008720,0.005393,0.003024,0.016566,0.004358,0.006841,0.001917,0.003367,0.010749,0.017346,0.017013,0.012054,0.007926,0.006993,0.845480,0.000720,0.000309,0.001241,0.002422,0.360155,0.012213,0.007161,0.008664,0.000804,0.009569,0.037615,0.007153,0.011038,0.022071,0.005502,0.013117,0.025490,0.038539,0.003608,0.002002,0.007799,0.025287,0.031423,0.001673,0.001341,0.014967,0.016425,0.027778,0.001797,0.005920,0.008140,0.020833,0.008249,0.005801,0.003043,0.009923,0.007780,0.191444,0.015208,0.000000,0.008715,0.009687,0.006931,0.000000,0.002380,0.016596,0.020193,0.014935,0.005877,0.002169,0.001620,Not run,Not run,0.000645,0.000443,0.000675,Not run,0.135506,0.041587,Not run
tioga-cpu,16,Base_OpenMP,default,0.014572,0.008735,0.005397,0.031350,0.006385,0.023537,0.006028,0.007589,0.021275,0.030074,0.029893,0.016512,0.014774,0.010700,0.849224,0.001254,0.000409,0.002063,0.003836,0.282316,0.020951,0.019401,0.019002,0.001102,0.020250,0.063911,0.023579,0.015147,0.029747,0.010598,0.028047,0.046825,0.069417,0.005509,0.003510,0.017647,0.046254,0.053329,0.002317,0.002237,0.023621,0.032462,0.046888,0.003306,0.021626,0.013636,0.035425,0.016937,0.019750,0.005147,0.018923,0.014525,0.361737,0.028564,0.000000,0.016524,0.016205,0.012910,0.000000,0.003934,0.028794,0.040051,0.034379,0.010498,0.003680,0.002473,Not run,Not run,0.001117,0.000511,0.001439,Not run,0.127017,0.030725,Not run
tioga-cpu,8,Base_OpenMP,default,0.039997,0.011376,0.015101,0.060755,0.011363,0.051708,0.015847,0.019116,0.024517,0.057957,0.057713,0.029729,0.021979,0.020408,0.824790,0.002362,0.000445,0.003226,0.007251,0.197108,0.030751,0.028825,0.036949,0.001794,0.027522,0.118544,0.031279,0.021290,0.039714,0.022313,0.035380,0.091945,0.138401,0.009947,0.006509,0.026552,0.075369,0.104910,0.002425,0.004993,0.037491,0.055094,0.084418,0.006179,0.023922,0.022079,0.068076,0.033043,0.016811,0.009539,0.033161,0.028214,0.722358,0.046572,0.000000,0.033031,0.030829,0.024726,0.000000,0.007762,0.051794,0.067785,0.055971,0.020095,0.007081,0.005565,Not run,Not run,0.001638,0.000907,0.004174,Not run,0.112015,0.026414,Not run
tioga-cpu,4,Base_OpenMP,default,0.064612,0.037864,0.015918,0.119441,0.020795,0.110500,0.033704,0.039007,0.027291,0.112968,0.112866,0.058684,0.021016,0.039611,0.699702,0.004601,0.000785,0.006207,0.014026,0.158962,0.075970,0.047917,0.043649,0.003039,0.047416,0.040478,0.032377,0.040283,0.086964,0.040785,0.039854,0.183775,0.276557,0.018330,0.012332,0.032805,0.119787,0.209618,0.003393,0.008222,0.064795,0.079302,0.146193,0.012033,0.032759,0.033829,0.128235,0.036712,0.026477,0.018806,0.066200,0.059664,1.443902,0.077092,0.000000,0.065518,0.059709,0.048602,0.000000,0.014910,0.117073,0.134874,0.094097,0.040080,0.011659,0.010256,Not run,Not run,0.003292,0.002993,0.004642,Not run,0.109326,0.020891,Not run
