no,corona,quartz,lassen,ruby
1652,1073.1077,3790.3357,942.0632,1403.781
1653,2089.0315,7073.9397,1732.1277,2836.5137
1654,2179.3967,8512.3777,1948.3755,3450.7155
1655,60.5176,120.9392,27.4618,48.0661
1656,2120.1627,6194.4534,1471.7373,2503.1517
1657,2038.3335,7989.6505,2142.4843,3071.8083
1658,2195.3902,2784.2377,641.7217,3398.8626
1659,584.7607,1196.3497,305.0771,461.4215
1660,2204.274,9166.2385,2267.7076,3702.4331
1661,1888.4144,3914.216,988.711,1664.367
1662,1920.3856,4677.3178,1065.4163,5773.7418
1663,963.0572,4026.7896,995.3561,1587.4607
1664,2257.5417,3069.0955,4759.4025,1204.6268
1665,636.3199,2553.1672,757.7642,3156.4516
1666,457.0652,1520.1681,459.5343,659.1089
1667,739.6472,1500.0706,362.5808,656.2672
1668,563.0918,1608.4404,332.4926,607.9221
1669,370.5881,1201.9638,316.4933,484.2356
1670,958.5481,4071.568,1014.0658,1622.5836
1671,1091.1494,1510.9916,355.3099,568.2114
1672,1591.6418,3942.4772,1031.3988,1638.8678
1673,1529.0533,6414.4732,1709.5129,7961.1608
1674,1803.486,5563.1546,1246.8866,2166.6521
1675,1031.2897,3231.949,878.5598,4304.9194
1676,885.181,2728.0227,688.3559,1187.8092
1677,1511.5351,2679.208,719.9131,1143.2735
1678,443.8819,1809.6621,413.3293,710.3501
1679,1243.0491,4561.143,1200.7812,1769.1444
1680,1085.7898,2599.5047,567.6238,1019.1364
1681,1538.3643,4173.5257,1084.7139,1616.4144
1682,601.2519,2056.4896,517.6695,794.2375
1683,29.8547,52.8388,13.1177,21.0556
1684,770.8108,1886.8541,455.5315,720.2179
1685,1469.4285,4794.554,1174.4367,1905.0199
1686,1512.0789,3711.4902,898.5796,1513.8784
1687,542.3245,767.4752,225.0395,302.0486
1688,189.4301,258.3449,67.705,354.7264
1689,2172.3433,3636.8377,872.578,1433.4408
1690,503.2491,1357.0837,369.9095,563.1759
1691,1242.2325,1862.4341,530.508,755.0771
1692,2076.8953,3189.7096,995.5989,1303.2873
1693,554.0527,725.6698,199.9575,274.2134
1694,1731.0284,2651.7382,679.3394,3659.0611
1695,168.975,312.4716,86.9644,117.9954
1696,153.2833,520.3804,140.5129,195.3862
1697,2204.1673,4418.3638,936.3322,1934.3517
1698,368.4368,764.0089,164.2122,310.9003
1699,1991.0566,3716.8319,1019.3181,1452.5599
1700,81.5801,185.9956,39.9233,72.1781
1701,1540.1641,2538.5135,627.3757,1044.1054
1702,387.5477,1488.8548,333.7803,583.0047
1703,733.7413,2377.2015,510.2653,890.8839
1704,2142.8497,3864.5506,873.2158,1534.8114
1705,566.2926,1559.7148,399.0642,616.5129
1706,577.1948,1544.2119,401.791,596.5361
1707,1248.1605,1758.7759,432.2169,687.9286
1708,969.8166,3838.6523,972.1801,1553.3922
1709,2023.4693,2819.4916,820.8031,1067.6973
1710,1482.752,5341.6059,1145.5659,2182.8542
1711,2029.2996,3588.6845,918.5737,1520.9641
1712,1499.0043,6083.8126,1977.3944,2358.7897
1713,1339.6571,5215.0733,1257.7293,2160.4687
1714,493.5056,1234.7395,299.9279,501.1895
1715,667.2781,2381.195,557.553,937.7118
1716,797.9227,3351.2336,811.4114,1408.3456
1717,149.2538,395.3521,110.4946,164.5147
1718,1750.1586,5806.6687,1403.5353,6794.404
1719,773.0758,3121.045,765.5228,1356.8475
1720,1842.2861,4288.4051,1185.1903,1705.7271
1721,366.6698,477.0977,110.1231,195.1513
1722,805.7941,3196.1089,682.4786,1235.6672
1723,1918.7066,7185.4859,1813.3663,2973.5753
1724,583.3152,1531.2794,421.037,611.0459
1725,632.3754,727.2973,185.3352,272.0597
1726,1164.0883,2806.3908,648.4171,1137.4119
1727,593.4235,1101.4928,326.1566,425.634
1728,1210.4369,3935.9023,881.4164,1502.6983
1729,264.0644,856.9018,203.1103,311.2628
1730,1151.0447,3383.9011,824.9134,4461.4504
1731,1353.1756,3174.3735,733.233,1266.4455
1732,529.6605,2013.8504,478.7478,834.58
1733,1072.98,2296.8456,565.5605,920.7476
1734,314.6096,840.96,246.143,359.9101
1735,2162.4117,5376.0216,1353.9024,2285.8764
1736,938.8175,1819.6153,430.4038,723.4227
1737,1682.4437,2242.8615,472.3242,887.172
1738,1198.9963,2592.977,594.5196,1020.2655
1739,641.8902,1695.4688,459.8623,681.8057
1740,569.4854,1118.1111,285.8971,471.8598
1741,264.3035,577.9818,114.0276,224.6626
1742,1625.9333,3239.731,813.1569,1307.6785
1743,1949.3529,2436.1026,544.5475,1040.2327
1744,116.7425,168.7557,39.4398,67.6507
1745,34.8075,108.4411,30.4408,43.1604
1746,300.6892,872.7598,216.6896,353.29
1747,213.9007,537.4639,122.0327,213.9052
1748,818.8334,3265.0293,4569.3043,1411.1364
1749,1368.6496,3963.656,950.5819,1623.9622
1750,1138.8349,4142.2983,1142.4014,1677.9626
1751,1648.1337,4884.12,1219.6441,1901.867
1752,2140.3011,8579.7181,2145.0285,3284.1841
1753,1272.8663,3064.4097,851.4449,1234.9846
1754,346.5673,1116.1837,247.4277,429.7249
1755,1807.0741,6681.6115,1800.8456,2747.7629
1756,258.3604,712.4175,192.9171,284.1835
1757,1962.053,4386.0377,1230.1201,1887.2799
1758,231.7919,396.4334,83.3959,514.3556
1759,411.2255,909.31,234.7412,375.6817
1760,2013.4495,7254.9271,1959.9446,2759.2781
1761,775.1857,2658.8559,688.7998,960.8554
1762,1574.8768,6010.54,1464.337,2421.1977
1763,1006.1778,2197.3024,694.2476,845.4791
1764,1253.1537,2896.6171,645.5896,1179.8456
1765,838.5515,2330.6266,546.3375,996.2572
1766,2080.2954,3222.1907,750.3707,1363.0267
1767,863.8273,3180.9928,871.4323,1225.3948
1768,44.668,59.0377,14.2811,70.03
1769,2026.6538,8195.6046,1913.8034,3285.464
1770,241.8536,504.2469,120.7928,202.6701
1771,2007.31,6793.8162,1969.6926,2838.3847
1772,2058.2509,3206.1417,764.0179,3636.979
1773,934.1635,3086.9017,815.132,1188.315
1774,1758.3789,3263.7547,706.5036,1238.2566
1775,199.8509,600.9615,130.9232,231.0452
1776,1355.7603,5246.7821,1408.0469,2018.8604
1777,1893.0096,7611.5564,1934.6397,3228.6149
1778,1692.4567,4622.9407,989.0718,1929.3227
1779,1697.7755,7119.5462,1642.1438,2774.7508
1780,263.6979,574.5544,151.2552,217.7154
1781,1561.7801,6086.2563,1431.995,7110.2427
1782,309.2104,441.3622,126.788,163.4538
1783,1118.6743,4313.3654,932.9189,1805.8904
1784,2219.5693,6808.954,1693.5786,2685.7174
1785,1540.5206,1924.2129,482.4096,724.3743
1786,620.387,2324.0876,638.6295,902.2703
1787,2202.8659,3834.4767,1086.0954,1572.1453
1788,1316.9166,5071.9544,1273.8569,2102.0288
1789,1348.9244,2506.4475,635.3539,996.4072
1790,844.4509,1869.2402,427.9243,756.3732
1791,725.0428,1664.7737,537.4249,726.4161
1792,1336.665,3814.6407,796.5958,1644.748
1793,2097.8071,4198.5991,1252.7126,1697.0317
1794,1811.2189,3585.0932,944.2569,1569.5951
1795,882.9131,2561.3814,633.105,1075.211
1796,1214.6774,4376.6101,1123.3171,1805.6973
1797,1847.2201,6495.7615,1631.5952,2428.6815
1798,2223.3159,3017.6932,980.7751,1209.4948
1799,1067.0527,3907.8363,898.3099,1394.9535
1800,1092.5268,3461.2771,961.1701,1354.6239
1801,1233.8378,1656.223,390.2348,663.6549
1802,1383.1815,3145.1234,645.4621,1200.5395
1803,289.882,808.1201,190.8599,323.4373
1804,848.6113,1145.9247,295.6767,429.6079
1805,1053.2749,3557.307,974.3913,1343.4053
1806,1779.5736,7353.2595,1993.7189,2953.9551
1807,1343.0768,3386.1408,969.5392,1392.7699
1808,152.1974,351.6099,84.2003,144.4828
1809,334.9932,826.8084,209.4345,301.2555
1810,395.8324,1055.8053,242.7183,424.0277
1811,2063.7415,7944.2014,2074.9564,3181.9888
1812,1007.007,2396.2959,556.99,926.3098
1813,994.8125,1612.5666,407.6773,649.8272
1814,1063.391,2945.7936,749.7089,1243.8929
1815,701.0126,2666.6579,687.2285,1088.8301
1816,189.1469,481.8719,119.5365,193.8182
1817,1964.8386,5087.3314,1551.7306,1961.8429
1818,556.0775,608.8499,136.8065,259.3354
1819,1101.2314,2949.3237,772.4632,1220.6433
1820,539.8586,1469.0929,358.097,628.4208
1821,1843.3181,4126.0414,1063.615,1608.0886
1822,2144.8603,4284.8497,1073.8197,1677.5648
1823,369.8688,714.4161,169.4075,291.18
1824,359.7482,695.3425,192.8465,286.6981
1825,147.3436,237.8598,58.6125,94.5667
1826,1964.9548,3889.9079,950.0508,1520.36
1827,1773.0416,5885.0924,1597.0635,2388.3321
1828,694.5222,2537.036,612.6431,1098.6861
1829,654.6759,785.982,163.3826,319.6933
1830,1740.7408,2152.4663,509.2933,863.5227
1831,1896.1827,3668.7484,921.9938,1450.2716
1832,1684.4496,2869.5318,610.7,1178.0653
1833,1784.8009,2066.1376,587.2779,825.2269
1834,380.1655,1514.5567,335.7356,581.1225
1835,438.5542,1202.6388,287.2207,471.3804
1836,878.5976,2919.5474,668.1384,1151.9765
1837,350.2285,1343.171,2021.2895,545.6922
1838,1396.4151,4047.6467,804.773,1680.7153
1839,1445.5695,3399.4576,914.1953,1308.1283
1840,550.8579,598.8443,151.3465,755.4376
1841,1153.6306,1744.2519,428.9271,759.9549
1842,1555.0164,2920.8134,643.1092,1171.6771
1843,1237.1579,2907.1867,786.2211,1177.0557
1844,819.6999,2474.5583,616.2606,1065.6811
1845,1075.6865,3405.3353,1050.329,1327.8379
1846,631.009,1559.9648,344.1588,633.7902
1847,1477.422,5000.8755,1171.9416,1852.8749
1848,1066.3911,3739.2989,1135.6001,1562.8443
1849,1300.4771,1690.9915,374.5359,650.3838
1850,2036.5793,2363.6251,766.0779,926.0065
1851,1401.6212,1805.9211,456.4217,716.5896
1852,1780.4224,7226.2833,1685.7463,2947.2903
1853,1732.7863,6140.1125,1565.2907,2496.9674
1854,1668.3813,3538.9566,824.7459,1375.1864
1855,1485.1264,6074.0834,1554.7595,2548.9346
1856,1525.2481,5833.8137,1372.7285,2528.7755
1857,83.9438,294.6988,76.2254,115.1995
1858,1490.8435,4008.1698,908.8373,1764.357
1859,1241.0139,3649.1907,969.2482,1449.2127
1860,1667.8682,5546.195,1301.4891,2123.98
1861,1263.2886,2223.9703,530.5222,848.0533
1862,1242.4673,3840.6156,909.365,1437.9503
1863,1403.2415,4039.2307,918.0971,1585.5768
1864,803.6534,1655.884,436.3842,698.8163
1865,1326.3289,2864.0862,701.9521,1182.3621
1866,1228.3466,2782.9213,712.9249,1075.6777
1867,1093.0056,2519.3314,731.8522,1086.0288
1868,1221.5105,2292.5756,681.3932,3037.4761
1869,1163.7273,3041.8988,730.6827,1307.4336
1870,972.8342,2690.9433,682.3546,1100.3571
1871,155.5572,568.8245,135.5084,233.869
1872,423.4608,1478.46,361.8058,576.9062
1873,1831.3335,2270.5469,3491.4373,900.7867
1874,1136.4682,3926.6129,1206.8117,1574.3505
1875,1873.1423,2805.3475,734.1689,1088.4783
1876,1095.9263,2272.3863,689.1143,938.2985
1877,1162.2145,3217.1886,839.9863,1308.1916
1878,500.4972,834.5431,190.3888,330.2658
1879,1789.2958,4481.9421,1229.5936,1779.9708
1880,1041.0335,3588.1147,856.7222,1543.5101
1881,1795.4614,6577.1068,1725.7723,2590.7354
1882,1093.449,1509.4694,330.7992,590.2864
1883,217.6876,458.435,126.3238,186.6972
1884,289.3996,748.4757,217.1342,296.9194
1885,2227.2356,4730.6455,1215.4102,1799.9484
1886,243.906,1008.1224,275.15,403.7492
1887,1524.759,1874.707,455.8091,768.0594
1888,817.8243,2606.132,3844.0994,1064.8484
1889,50.8132,137.4551,30.7616,57.8056
1890,814.4507,3390.1932,880.4813,1397.1485
1891,2186.215,5894.8098,1500.32,2312.2135
1892,1653.5838,2799.4485,665.0739,1158.8145
1893,58.87,216.6653,48.5738,250.5256
1894,1358.2477,4731.0659,1123.783,1994.5405
1895,1159.5272,4780.4136,1265.5368,1993.7864
1896,583.6735,1825.7608,468.2745,731.9967
1897,94.4245,293.7492,67.0027,120.0369
1898,1703.2049,5301.7711,1606.9715,2211.9758
1899,474.7241,1953.1282,465.3048,765.8811
1900,565.4482,1115.6059,301.7449,432.0028
1901,1045.5712,3834.4266,992.224,4851.3143
1902,1579.5829,2213.1922,606.8956,915.8312
1903,1237.0549,4633.7766,1468.1045,2043.9299
1904,1428.6466,4104.6863,1014.4485,1556.3015
1905,1694.2171,3301.5168,740.1847,1347.6605
1906,475.0737,980.5429,227.4728,388.914
1907,965.5992,3321.5492,756.3231,1361.2923
1908,1937.2213,5802.7815,1268.8042,2437.6399
1909,826.2493,3225.4634,757.2869,1243.4362
1910,2098.9692,7796.0082,2039.6132,2893.2753
1911,172.9175,721.1669,196.0102,280.0444
1912,743.4114,2447.9597,520.4727,1034.5559
1913,1734.1952,6121.4173,1480.3627,2412.5189
1914,2062.8874,5760.6367,1471.9898,2278.1526
1915,734.4999,1214.3299,292.3857,454.7164
1916,1505.0429,4267.7612,1018.4875,1612.2017
1917,1811.1,5708.7443,1569.0212,2297.2485
1918,390.7252,1192.0918,280.829,491.7159
1919,1034.7883,1442.9554,349.2383,589.7855
1920,976.5396,2704.1224,620.1248,1123.3063
1921,731.0498,1653.1588,398.8627,652.6787
1922,2111.5741,7541.9953,1934.2995,3251.0539
1923,1224.36,1993.2861,508.0441,826.7923
1924,879.0107,1278.0999,355.9584,510.2821
1925,2043.5299,3694.1036,933.174,1559.604
1926,1249.8002,2302.6422,515.9535,970.9491
1927,1601.165,3652.5323,970.2419,1536.5564
1928,299.3933,1027.8949,249.5536,403.3126
1929,1977.7072,2905.0618,604.2243,1192.5586
1930,1328.4437,4662.1081,1047.9232,1941.222
1931,566.3317,870.2771,226.1185,352.721
1932,611.9357,1234.3229,297.1654,469.6435
1933,1754.1857,2890.3726,815.5706,1167.3347
1934,948.2338,2974.0264,766.7578,1226.4128
1935,2188.8211,5164.5859,1295.527,2051.4193
1936,883.4398,1682.4776,478.1697,713.4728
1937,1895.5075,4078.31,1211.4531,1691.5572
1938,1100.5398,3712.0607,914.6158,1627.4033
1939,1450.8403,6130.6523,1741.6061,2500.3975
1940,1955.2323,3927.4517,1144.7254,1565.1259
1941,1925.6453,6693.1788,1729.444,2716.3287
1942,238.0977,976.0982,281.0639,383.5437
1943,1836.1068,4497.7495,1154.6687,1783.2473
1944,622.7547,1913.9639,476.4541,750.0988
1945,423.2004,512.4331,114.499,212.4155
1946,42.6762,50.9525,14.7966,20.5216
1947,156.9825,481.2423,103.3432,188.4239
1948,1573.4823,4130.7382,1025.6096,1576.9445
1949,1306.1552,2833.018,744.3829,1099.3275
1950,297.5308,359.4315,80.0824,146.0296
1951,2015.3277,5849.5915,1683.9444,2190.8324
1952,1010.4796,2406.2908,583.2652,955.3953
1953,555.5544,1266.8422,289.8494,529.5259
1954,2060.5676,5167.237,1548.0597,2296.0027
1955,2057.2894,4537.9866,1164.9328,1749.786
1956,1166.4733,4060.7017,999.804,1649.5063
1957,458.5865,1923.2165,571.5654,771.71
1958,419.0622,1692.8548,471.1863,675.4876
1959,390.5807,750.699,176.1014,300.6683
1960,126.409,280.2135,83.6399,111.9492
1961,1945.9345,3305.9194,709.3543,1331.5029
1962,1161.1046,3695.8801,1062.6486,1614.7199
1963,1812.7488,6588.1506,1477.7514,2571.065
1964,133.2872,187.6844,52.4676,73.1412
1965,315.248,626.9203,165.3905,247.391
1966,2245.2927,9519.5182,2287.9688,3869.6168
1967,123.2953,135.0405,34.672,54.6289
1968,533.984,781.0406,207.0464,308.8263
1969,822.0003,3007.3229,804.7018,1329.2426
1970,1295.3027,1943.3309,479.586,768.0476
1971,1578.6337,4602.7148,1209.6046,1806.0454
1972,254.9603,427.5639,108.4724,167.4528
1973,211.3523,440.872,102.3934,173.685
1974,983.9744,1725.1951,415.7791,751.4905
1975,867.8447,3548.0217,902.7159,1509.4094
1976,824.6841,2304.356,637.2951,946.9323
1977,276.7402,749.4014,197.3186,317.6915
1978,1947.625,6279.7354,1475.2238,2496.591
1979,365.2204,593.0729,153.9908,237.8464
1980,1504.2996,2408.4137,623.9219,947.2128
1981,1911.4698,4653.5027,1335.8737,1896.6012
1982,43.2094,104.0381,25.2164,41.5922
1983,1879.2797,7811.7109,1843.4472,3088.5395
1984,112.9571,219.3622,52.1982,94.9077
1985,1949.3625,8129.344,2315.2551,3212.9289
1986,2199.7222,4204.2722,1073.9096,1723.8069
1987,1981.0901,7919.4968,1814.1558,3308.1453
1988,909.9033,1082.2747,318.2231,427.982
1989,1465.0494,5091.6569,1249.0335,2099.1892
1990,1131.4328,1353.2308,325.9054,543.6786
1991,209.6102,415.7275,120.2168,171.8423
1992,50.5416,141.3381,43.1704,59.2633
1993,1431.696,2086.0924,524.0637,827.9619
1994,1927.0535,3061.7701,762.405,1305.6182
1995,1996.6926,4907.4576,1151.1159,1994.8048
1996,1727.8086,5320.691,1467.909,2115.2121
1997,1596.643,3821.5651,1015.9949,1491.7775
1998,1435.5344,5299.6844,1184.358,2088.3355
1999,1083.503,3442.2621,773.8381,1383.0977
2000,1589.9314,6604.0586,1636.1322,2662.4298
2001,1554.5292,4040.9769,1054.4435,1635.709
2002,1558.8487,6246.3861,1829.2094,2338.6297
2003,948.5559,3968.0937,1060.8228,1566.934
2004,350.4596,1237.1085,328.0571,503.6012
2005,1169.1644,2202.1257,483.7473,913.409
2006,1353.1403,2075.9541,452.0634,825.5741
2007,1309.3637,2355.5893,564.7329,944.6072
2008,37.5643,133.4355,30.5616,57.5456
2009,1883.8964,3412.5131,740.5344,1319.4211
2010,630.743,1485.1923,369.848,580.6939
2011,864.0863,2044.1426,629.7219,856.9949
2012,1746.2427,5104.1598,1262.7587,1949.573
2013,1846.4444,5618.4521,1407.458,2098.5539
2014,2074.0348,2811.5557,702.2952,1199.4109
2015,179.2244,721.3507,154.7828,285.2955
2016,57.0523,62.0016,15.7173,25.1322
2017,104.8293,223.6899,56.672,90.117
2018,1329.7668,2670.0994,637.3915,3171.9252
2019,1305.7952,3669.9003,968.9645,1525.4353
2020,1962.7025,4452.9694,1073.7957,1705.6769
2021,1826.3675,3187.9687,940.8181,1354.656
2022,1027.1755,2012.6849,467.861,843.5687
2023,147.5868,599.1339,114.9469,224.1953
2024,1996.9228,2301.9936,551.5471,960.9946
2025,1181.8763,2546.1739,667.306,991.6126
2026,2053.8296,5675.2918,1384.1507,2305.0693
2027,1049.5319,1567.6501,428.1962,619.9887
2028,608.167,1173.0884,246.2659,458.2816
2029,1729.7221,3688.2754,953.6182,1395.5562
2030,2257.8258,8233.4332,2464.6548,3471.0342
2031,945.0679,1222.1324,351.9707,490.8085
2032,1156.6146,1317.3921,272.5153,537.7507
2033,403.3047,1544.3458,389.466,653.1971
2034,371.3863,475.2609,94.8605,585.5127
2035,17.065,47.7309,11.5309,19.3748
2036,1667.4705,4114.9724,1126.838,1663.1413
2037,308.5514,616.2082,163.2619,255.4964
2038,346.4736,705.5671,919.5995,273.882
2039,34.5649,107.867,27.7774,44.8508
2040,2186.2906,5063.6571,1375.8345,2005.4768
2041,499.3281,666.4321,159.5086,275.6084
2042,1159.788,3707.8595,5202.9658,1525.065
2043,56.366,144.0156,28.7564,56.7686
2044,1425.4283,1866.909,485.2634,742.9037
2045,895.5746,1616.6363,393.3711,617.878
2046,135.1283,232.545,58.6747,98.041
2047,2244.0177,3047.8822,817.4213,1244.6605
2048,311.2195,584.047,154.9825,229.0646
2049,1332.6877,3275.8002,981.6686,1259.7897
2050,938.3074,2994.0072,721.7114,1164.6343
2051,204.3331,400.7791,98.8583,160.7669
2052,2233.9608,4281.4161,1071.4145,1629.3901
2053,1055.9575,4090.4756,939.0902,1653.0513
2054,129.9444,197.1508,53.1143,76.7572
2055,1885.9808,2983.9544,782.8002,1200.234
2056,1517.8117,2261.8846,541.6745,935.2088
2057,976.5255,1114.0117,283.433,426.7247
2058,659.1009,1353.2817,412.0448,532.1957
2059,1794.935,3315.5292,717.2848,1265.9634
2060,963.7402,1191.5552,299.4629,466.3018
2061,377.0526,1551.3798,2241.387,692.7555
2062,372.4034,460.015,126.365,183.3341
2063,1260.2164,3502.859,979.3104,1342.2117
2064,414.3864,1030.2102,235.1664,398.4033
2065,120.3747,143.7518,43.6487,59.6357
2066,732.7349,2459.8019,621.7615,951.8753
2067,1868.602,2189.0864,519.0296,820.1762
2068,413.7283,1605.4811,405.32,621.9977
2069,380.7131,980.6794,247.6325,401.7519
2070,1644.6325,4684.9237,1259.6588,5376.2778
2071,899.1715,3039.8441,869.0231,1151.2103
2072,534.7952,1499.3502,401.9404,568.0465
2073,1147.7673,1933.8551,466.5577,819.0761
2074,1256.0337,3906.664,955.0497,1594.747
2075,2020.2377,8065.7352,2073.7272,3226.4112
2076,817.814,3317.6484,837.0822,1338.1655
2077,1047.1696,3477.6426,899.8587,1368.9365
2078,959.6962,2920.2147,640.3323,1179.8016
2079,1405.5312,4927.5386,1054.2295,1941.5687
2080,1869.7191,3297.0264,773.8408,1313.2091
2081,56.2436,222.4679,61.1953,91.856
2082,1696.9595,6171.4855,1496.2524,2312.9693
2083,877.5759,1305.0769,318.5752,536.1903
2084,2034.7817,5883.9258,1627.3089,2324.4793
2085,1662.7228,4676.5826,1155.351,1819.7274
2086,1501.7361,2665.8755,665.8838,1157.9451
2087,505.681,988.3111,285.9114,385.4759
2088,1253.6972,2596.3687,695.6021,1026.2838
2089,2132.4046,7443.4152,1724.9584,8232.1399
2090,611.8496,1305.3923,338.8027,501.8873
2091,681.7443,2080.1358,474.2049,768.227
2092,1322.4237,4776.9449,1103.6135,2051.9292
2093,129.4534,410.2929,103.0805,151.5171
2094,129.4906,167.3868,48.8804,66.6858
2095,1195.0867,4135.6659,990.7205,1588.0502
2096,1115.7175,1542.58,390.3151,603.3632
2097,986.9794,1116.7979,265.6886,466.8964
2098,1154.356,2099.0569,485.6238,858.5171
2099,1901.7614,5080.3779,1334.0413,2066.0539
2100,1264.1018,3283.5205,759.4193,1267.0917
2101,1633.3241,6285.2003,1625.9837,7900.5649
2102,2063.502,7327.4267,1858.5434,2923.4469
2103,1134.2638,3468.0628,766.5446,1472.744
2104,2136.9445,7663.0635,2210.7934,2949.2362
2105,1285.5105,3661.5927,967.5754,1454.7352
2106,2109.7441,3228.2245,718.6868,1289.9145
2107,1458.9664,4019.1264,1039.9919,1511.796
2108,694.5758,1239.2385,307.6371,503.971
2109,466.0975,1429.9933,287.4203,571.765
2110,1046.8414,1515.2563,396.8492,597.6887
2111,1061.0498,3739.4303,881.8022,1550.2912
2112,1593.1613,2331.7289,542.7145,888.392
2113,2129.7855,6524.2973,1634.4255,2660.9533
2114,735.6451,3040.8662,792.9803,1202.2043
2115,61.6697,71.1527,18.2244,27.7665
2116,743.4897,1389.9758,349.0064,577.8865
2117,947.5213,2069.7069,481.7304,819.4776
2118,1149.5262,4712.5883,1314.4467,1891.2315
2119,1116.9397,4720.3988,913.6474,1883.9506
2120,540.2535,1117.3598,324.7371,413.7034
2121,2058.3948,6115.0972,1669.6833,2646.1302
2122,1745.8344,4245.119,1021.2318,1704.9153
2123,79.3938,135.418,30.933,56.1578
2124,2030.031,4566.1794,1124.8899,1837.0614
2125,129.3139,475.9912,114.7519,635.945
2126,1154.3791,1388.1148,313.1593,542.951
2127,1383.9777,2244.4113,564.8627,859.5208
2128,1768.9056,3013.2023,805.9609,1230.6095
2129,1413.9371,4613.2064,1290.419,1927.6175
2130,526.8235,1253.5992,273.6842,1453.4082
2131,1731.7451,3663.6147,928.4961,1409.8918
2132,1860.5611,3880.2173,831.1443,1551.3349
2133,1412.9125,2692.593,619.8986,1035.0235
2134,1851.8841,2211.008,574.4993,865.2618
2135,1357.3164,1884.9724,489.0893,746.6251
2136,229.6184,335.3672,87.9816,128.0159
2137,929.1274,3812.0307,1012.2359,1551.5413
2138,718.8883,1759.1762,421.6667,677.2649
2139,1638.5031,5132.8552,1160.2118,2063.0149
2140,1321.3049,5562.274,1229.3273,2193.9453
2141,1603.3738,4376.4906,1016.6558,1716.2948
2142,2151.6433,9075.4863,1897.0854,3633.5132
2143,361.917,525.4572,130.3382,207.4788
2144,1345.528,5422.7308,1265.5835,2100.8449
2145,605.9405,746.5075,202.0953,282.8968
