"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::L1-DCACHE-LOADS","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","perf::DTLB-LOAD-MISSES","perf::DTLB-STORES","perf::DTLB-STORE-MISSES"
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6cc205d5e39d31364d4010ec9bdf159a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/be0f3e558f48ddd851c6eaac2e2f6a3e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dd7ebb2dd028dcfbfbb30375abb19fce', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f2038ff2e7ee7ce061796709192098b9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b63f8f1688b4c196552ff2c6622d2b20', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fb9ee758458f932041df1720ad9ff683', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/54f94c9e548c73b8006615ed5fab709a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a0c4ccd9ed97f1fe8c6325bcdf7a71a0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/24e62c0dd780c82429454212974dca0c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f66114c98ba3eda7433d102ed75c3628', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7d60a0ae7b77993dc2da2fa6a7cf736d']",0.05,4635.0,11576.0,0.045071,2000000.0,9.0,2000000.0,9.0,"",715.0,1.0,1023.0,2608.0,212.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/54d712fb5288e1d63c5421fd80ab32c6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/381461fdaab5832f8af35b438be9652f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4b4815237f4400e0268fe1fca1e77dd9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7c814520516e88bede1e0ce4353ee283', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/73a6046e9dd2981491926d2b95c854c1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d9b65e94abc498c94b4841950d86eb18', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9394d7bfbf9f37fb90e8d25614d3bda6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b629fbc93a76048fcf1b6f321e294c76', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/03c9ae08581786e7ce750013dd7c65fd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ceacba0aa413a55f1f2e22b834323436', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5e54dc25c47f3b6ab01ac254a27b75cb']",0.0333,3139.0,11576.0,0.045095,2000000.0,"","","",1.0,2420.0,1.0,1054.0,1360.0,222.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fa571ffedb2470663bedd6ac7a23b855', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/284f2693d0fe6f4781c1071e3fb150ad', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/259a4f6ebb9e06486689757c945eb308', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0d6cedf7dda168dbb1d419640aaeab23', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/afdbf8579026db3ac92fdc4da4d5a9a3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6fa20d770fd9fc9ab60f8d813e819b18', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ad3b01835765f1904ce43c925163cb8c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ac04875d6e8a2e7032b4f730ad02418a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a8e735d4ddbe888c194d2a90e75d7245', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/199107a94d155d95a83914b5ff8768b4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ae279f2bcc01d21b5fcb17ccbfb703d6']",0.0333,4675.0,11576.0,0.04508,2000000.0,9.0,2000000.0,9.0,1.0,777.0,1.0,981.0,2610.0,40673.0,115.0
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/795eeceecf579e3dfa8735a600d8264d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e0db294c448b7815870a719e8dc5f5b0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d369374b2d2e50308ed9cde73e9d6c24', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/14b4feb30bad5016444c882b8492c9f9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ef9f4c938ebb470c896d92a50bcf3c75', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a0671558a0107cc159bc46af5f06883a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3796803dd918fe2c219eb7599bea8e44', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d203d82ca93d4026dd682c8cd2fa4dc4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ce46206a7555b7a760bd965c0de8d9e3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/105d0657b36c514fe22f7ddb06583d0d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3ad4b6f9db8c10ec9fa68235547764b5']",0.0333,3131.0,11576.0,0.040077,2000000.0,9.0,2000000.0,9.0,"",111.0,1.0,1485.0,2364.0,205.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cdc2c08f9ca4fe6a69dcea7bededd897', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/40a307aeccf7e8b772caeb3809dbd557', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5ffc36f468fa34f79ad8140c67a41c63', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0cc789ba2eb59a02e1a63b325eed1da6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/db8447a02d231e371adf17f374effcd2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ae112702c4682e5d5cbc79091d6b1b40', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3da8a39bdc634ff2861ab2ffac6d797f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9c78d96590c764edb46bacd2c040a5ab', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/741fc8aba017d9296c1f8349c2f4709e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/edbeaff40bedc0095e8511a4f3ac2542', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/97d0c27673da980a2f9ef61d0f35db5e']",0.05,4227.0,11576.0,0.04508600000000001,2000000.0,9.0,2000000.0,9.0,1.0,1073.0,1.0,967.0,1880.0,203.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ebfc5545478d0e5680f5f04332e3e025', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a5c1e9f842e084ab8e01b03ced455585', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c172085dcd24625e2dbb2567afb53988', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dcbfde511725231b96f928dec947d72a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5273f24ca83c64533277ae134d1c71b9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/918acfaba811da3cd0fb5326ae23f74c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5bf11540994f0e40f0a86e5ac28c2e8d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f54732869b0d8886731bb18c50099c06', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/aabff7b9fc562783575dc76f71b82815', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9903ec9bac7ec7ab8f35f122413111ab', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d951762138e8a0e2d309434b0e74dbfd']",0.0333,3139.0,11576.0,0.04508,2000000.0,9.0,2000000.0,9.0,"",3171.0,1.0,870.0,1377.0,211.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/117875ac5806cc2236e35ada78735825', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d24f18326bd12313dad091cb6c137b08', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1022d344319959e36367276c3703c47d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ad5d483393e2fbf05eb05c8c5b1e5644', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c27677e35cc0a263796b63161974749c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/586869064994da0e81f2ce1dee6f7da5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7692fd9f841a6e54551b8e76235067d4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/837dc623f021fe1af91a3725db9ef628', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2ca34396fc3e0294738ffa426af1cc7f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7b61eb7d8da0ba7187aac8c077c83466', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c9fb979b084db761a3ae0952dac118fd']",0.0333,4675.0,11576.0,0.045110000000000004,2000000.0,9.0,2000000.0,9.0,1.0,342.0,1.0,856.0,1683.0,62431.0,145.0
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/596374582d1a42529919424d1b6497c6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d26c1c936b1caa021f983d24471d9569', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2feb3d6bcee06104632267d5e6dd45b5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cb662f2773131213b09a446762073843', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/467d2e43bc0f54c788360d12a17e599f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e2aa416f640126fe7fc08f2e1d3af1f8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d41132a004254ddbc4545de1b7ed20c2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0b1e8157f9c8d3f2e857f80a0a1895b0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e0e1ab98c829f93abd84e92b2a706c75', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/37fd57837388b9ca6e16afd22f17a6b4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/48a6511b102d6e049eaf90cf0e0338c8']",0.0333,3139.0,11576.0,0.045090000000000005,2000000.0,9.0,2000000.0,9.0,"",414.0,1.0,536.0,1402.0,201.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2d1610e6cdc34971f1bf11fe4e51a65c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4b74a2ef7b42e3d794da12235b1f7fc6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7f773ee8ef2dab13ef161762cb1c61be', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/62c79ce33495a87431d1fa09d602405b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f4639f8e43d866e8b46e2e58573fcc9a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba6c988ae9e7783dd2e266af83d9e2aa', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/df4ba548ce83e00ad813ae0209c4ea37', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/67c876916826e650d18beb1338fb0bb6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b79950edbf4c0d7e5f0edd6174324520', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c315b8d2399d3b94bd0622d3eb9a0e13', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/674a2d04424a52329b34e58c400e66d0']",0.0333,4283.0,11576.0,0.040077,2000000.0,9.0,2000000.0,9.0,"",727.0,1.0,915.0,1874.0,180.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f4ef080a149a98bd1f9be0a94d4b54a3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/86852b4506f251b5d773f7d4a8615323', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/deb9d34ea24c8f18a55174e4b384911f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cc4766672fdbf7e4960748977ef42395', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ec670ca0346193d1aee9fae7a14faf60', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cd2d5b060c25d7ea3bd9b99a96f1f48f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b669157d7f508aad63be25c44a283fcd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b44407341dc2d0edf3962e4ca8d81335', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/efbaa7a0aad4ee6647adafd36a8cdc09', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2be73e09bca4b9f784ec294f3dffa7d1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cd42eeebdf7e4bf009af9a02a3864a83']",0.05,3139.0,11576.0,0.04508,2000000.0,"","","","",209.0,1.0,834.0,1578.0,206.0,""
